appid,nombre,genero_steamspy,tags,owners_estimado,promedio_horas,precio,hltb_name,main_story,main_extra,completionist
1690180,Carter Story / 卡特冒险,RPG,[],"0 .. 20,000",0,49,,,,
1879400,Paramnesia: Escape Together,RPG,[],"0 .. 20,000",0,899,,,,
2795550,秋空回憶 -命運的地平線-,RPG,[],"0 .. 20,000",0,1599,,,,
2790100,A Winter Haunting,RPG,[],"0 .. 20,000",0,999,A Winter Haunting,0.0,0.0,0.0
814730,Rogue Frontiers,RPG,[],"0 .. 20,000",0,899,,,,
2922720,Raey,RPG,[],"0 .. 20,000",0,1999,Raey,0.0,0.0,0.0
1035600,The Dawn: Sniper's Way,RPG,[],"0 .. 20,000",0,2499,,,,
2387750,Rune Bender VR,RPG,[],"0 .. 20,000",0,1299,,,,
1710180,Skye: The Misty Isle,RPG,[],"0 .. 20,000",0,1199,,,,
3078650,Wedding Day,RPG,[],"0 .. 20,000",0,399,,,,
3106060,城市怪谈之不要看月亮,RPG,[],"0 .. 20,000",0,399,,,,
2403900,The Blood Mage by Daniel da Silva,RPG,[],"0 .. 20,000",0,89,,,,
3481640,Kisaragi Station,RPG,[],"0 .. 20,000",0,299,,,,
1733080,Creatures Of War,RPG,[],"0 .. 20,000",0,1499,,,,
2817910,The Nightwatch,RPG,[],"0 .. 20,000",0,499,Beyond the Dark: Nightwatch,0.0,0.0,0.0
2384130,Shell of a King,RPG,[],"0 .. 20,000",0,999,Shell of a King,0.0,8.5,0.0
3250860,祛魅·化始（祛魅4）,RPG,[],"0 .. 20,000",0,399,,,,
1323370,Delinquent Community,RPG,[],"0 .. 20,000",0,399,,,,
3269670,The Pirate's Casino,RPG,[],"0 .. 20,000",0,499,,,,
2640170,Bockito,RPG,[],"0 .. 20,000",0,199,,,,
2400370,Veiled Skies,RPG,[],"0 .. 20,000",0,899,,,,
3113390,Last Star,RPG,[],"0 .. 20,000",0,399,Sun Blast,1.25,0.0,0.0
2876910,Shadow of Azrael 2,RPG,[],"0 .. 20,000",0,499,,,,
2570900,S.A.B.A.H. (Sun As Biased As Harmony),RPG,[],"0 .. 20,000",0,0,,,,
2866130,LingTian1: Your Destined Prince,RPG,[],"0 .. 20,000",0,499,,,,
3049860,Multiplayer Survivors,RPG,[],"0 .. 20,000",0,99,,,,
1682290,Wéko The Mask Gatherer,RPG,[],"0 .. 20,000",0,1999,Wéko The Mask Gatherer,0.0,7.0,0.0
3290040,魔剑镇魂曲 英雄之泪,RPG,[],"0 .. 20,000",0,899,,,,
2882830,Hunt and Fight,RPG,[],"0 .. 20,000",0,999,,,,
2906400,幻想 · 遇见秦始皇 Fantasy Encountering Emperor Qin Shi Huang,RPG,[],"0 .. 20,000",0,699,,,,
2992190,Blue Hunter,RPG,[],"0 .. 20,000",0,1499,,,,
2621160,Battle Wizard Attack,RPG,[],"0 .. 20,000",0,999,,,,
3231830,失乐园歌留多,RPG,[],"0 .. 20,000",0,799,,,,
2897170,Toubatsu,RPG,[],"0 .. 20,000",0,349,,,,
2987250,Slime Coming,RPG,[],"0 .. 20,000",0,399,,,,
3660600,ЗУМЕРЫ,RPG,[],"0 .. 20,000",0,49,,,,
1927100,三国仁义传 The Righteousness: SanGuo,RPG,[],"0 .. 20,000",0,599,,,,
2774940,Onyx,RPG,[],"0 .. 20,000",0,990,Onyx,0.0,0.0,0.0
3441820,Titanium Raiders,RPG,[],"0 .. 20,000",0,99,,,,
3446090,Dragoon Ascension,RPG,[],"0 .. 20,000",0,499,,,,
3114700,Voxel World,RPG,[],"0 .. 20,000",0,499,,,,
3076280,The Moon Ate The Sun - A Realtime Turn Based RPG,RPG,[],"0 .. 20,000",0,999,,,,
1731260,Sketch Crawler,RPG,[],"0 .. 20,000",0,700,Sketch Crawler,0.0,0.0,0.0
1710670,Tracery of Fate,RPG,[],"0 .. 20,000",0,1999,Tracery of Fate,0.0,0.0,0.0
2850110,The Dream Within,RPG,[],"0 .. 20,000",0,699,,,,
2225010,Plague: London 1665,RPG,[],"0 .. 20,000",0,1049,,,,
3002500,Goldenheart,RPG,[],"0 .. 20,000",0,999,Goldenheart,0.0,10.96,0.0
3152380,Prison Notes,RPG,[],"0 .. 20,000",0,999,,,,
2782880,Sword of the Necromancer: Resurrection,RPG,[],"0 .. 20,000",0,2499,Sword of the Necromancer: Resurrection,0.0,0.0,16.6
3367000,Threads of Karma,RPG,[],"0 .. 20,000",0,77,,,,
1554270,The Cold White,RPG,[],"0 .. 20,000",0,374,,,,
2643830,The Unlife of Gorlak,RPG,[],"0 .. 20,000",0,999,The Unlife of Gorlak,0.27,3.9,12.7
2720050,D.A.M. Champion,RPG,[],"0 .. 20,000",0,999,D.A.M. Champion,0.0,0.0,0.0
3239340,Emberwake,RPG,[],"0 .. 20,000",0,299,,,,
3393170,Whispers Left at Night,RPG,[],"0 .. 20,000",0,99,,,,
2975270,Inventory Quest: Hero's Hoard,RPG,[],"0 .. 20,000",0,399,,,,
1946170,Reindeer Story,RPG,[],"0 .. 20,000",0,799,Reindeer Story,0.0,18.35,0.0
1835120,Pirate Dragons,RPG,[],"0 .. 20,000",0,299,,,,
3110420,Fruit Run: Challenge,RPG,[],"0 .. 20,000",0,99,,,,
3086950,Message in a Melody,RPG,[],"0 .. 20,000",0,499,,,,
1904380,Mortal Darkness,RPG,[],"0 .. 20,000",0,999,Immortal Darkness: Curse of The Pale King,0.0,12.49,0.0
2841360,AIPet,RPG,[],"0 .. 20,000",0,299,,,,
3283940,Dreamwalker,RPG,[],"0 .. 20,000",0,899,Tavern Talk Stories: Dreamwalker,0.0,0.0,15.55
2923660,ghost light(灵灯）,RPG,[],"0 .. 20,000",0,199,,,,
1380500,President's Sniper Shooting,RPG,[],"0 .. 20,000",0,99,,,,
2642220,God Chosen Place,RPG,[],"0 .. 20,000",0,199,,,,
2543750,Eternal Vigil: Crystal Defender,RPG,[],"0 .. 20,000",0,99,,,,
1044130,不惑英雄传(puzzled heroes),RPG,[],"0 .. 20,000",0,1699,,,,
679830,Village Monsters,RPG,[],"0 .. 20,000",0,1499,Village Monsters,0.0,0.0,0.0
1951530,Carnival of Gods: Oppression,RPG,[],"0 .. 20,000",0,1299,,,,
1504320,GOC Royale,RPG,[],"0 .. 20,000",0,299,,,,
1304220,The End of Labyronia: Nerubis,RPG,[],"0 .. 20,000",0,69,The End of Labyronia: Nerubis,0.0,0.0,0.0
1060510,Heaven's Voice Feast of Famine,RPG,[],"0 .. 20,000",0,0,,,,
1929270,Murasame,RPG,[],"0 .. 20,000",0,1399,The Mysterious Murasame Castle,2.13,0.0,4.69
1540740,Dungen,RPG,[],"0 .. 20,000",0,999,,,,
2392690,Medieval simulators: Baker,RPG,[],"0 .. 20,000",0,1399,,,,
1403520,Forest Farm,RPG,[],"0 .. 20,000",0,1499,,,,
1508410,Pirate of Madagascar Island,RPG,[],"0 .. 20,000",0,499,,,,
2918710,仙途,RPG,[],"0 .. 20,000",0,2999,,,,
2354880,Bigfoot vs Scots,RPG,[],"0 .. 20,000",0,1199,,,,
2308820,Qualification as Rogue,RPG,[],"0 .. 20,000",0,999,,,,
1950270,Dungeonrite,RPG,[],"0 .. 20,000",0,999,,,,
2211190,BYTE FYTE (MULTIPLAYER),RPG,[],"0 .. 20,000",0,99,,,,
2365560,IguaRPG,RPG,[],"0 .. 20,000",0,499,,,,
1582380,Midautumn,RPG,[],"0 .. 20,000",0,2499,Midautumn,0.0,0.0,0.0
1882960,Lucie's Potager,RPG,[],"0 .. 20,000",0,1999,,,,
3579880,Isles Above,RPG,[],"0 .. 20,000",0,599,,,,
1552260,Apsis Online,RPG,[],"0 .. 20,000",0,499,,,,
3290220,Abeline Rush,RPG,[],"0 .. 20,000",0,999,,,,
3147550,Over Heroes,RPG,[],"0 .. 20,000",0,299,,,,
3322780,Deep Horrors of Fishing,RPG,[],"0 .. 20,000",0,199,,,,
3197190,New Year Simulator 2025,RPG,[],"0 .. 20,000",0,1799,,,,
3127640,Eternal Link,RPG,[],"0 .. 20,000",0,299,,,,
3456480,魔法幸存者 Magic Survivors,RPG,[],"0 .. 20,000",0,199,,,,
542030,RuneSage,RPG,[],"0 .. 20,000",0,999,RuneSage,0.0,0.0,0.0
664590,Airi's World,RPG,[],"0 .. 20,000",0,499,,,,
711710,RedEyes 赤瞳之勋,RPG,[],"0 .. 20,000",0,999,,,,
846710,De'Vine: World of Shadows,RPG,[],"0 .. 20,000",0,239,De'Vine: World of Shadows,0.0,0.0,91.55
1034810,Pax Romana: Romulus,RPG,[],"0 .. 20,000",0,399,,,,
682510,以罪之名 / In the name of sin,RPG,[],"0 .. 20,000",0,399,,,,
660570,Million Arthur VR: Character Command RPG,RPG,[],"0 .. 20,000",0,0,,,,
513420,VR Escape The Space Station,RPG,[],"0 .. 20,000",0,199,VR Escape the Space Station,0.0,0.0,0.0
541560,Suppressed,RPG,[],"0 .. 20,000",0,299,Suppressed,0.0,0.0,1.75
1183280,Jazz Age,RPG,[],"0 .. 20,000",0,499,,,,
914630,Wolf: The Evolution Story,RPG,[],"0 .. 20,000",0,599,,,,
847300,Doomsday on Demand 2,RPG,[],"0 .. 20,000",0,499,,,,
1627130,Shadoworlds,RPG,[],"0 .. 20,000",0,244,Shadoworlds,0.0,0.0,0.0
890680,Mars Troopers - 生化奇兵2019,RPG,[],"0 .. 20,000",0,599,,,,
680330,Elium - Prison Escape,RPG,[],"0 .. 20,000",0,1199,,,,
1205590,Palace of sky,RPG,[],"0 .. 20,000",0,299,,,,
702790,午餐13,RPG,[],"0 .. 20,000",0,199,,,,
722350,Light of Mine,RPG,[],"0 .. 20,000",0,0,Light of Mine,0.0,0.0,0.0
1161330,Record Life,RPG,[],"0 .. 20,000",0,299,,,,
1290460,Light Years Apart,RPG,[],"0 .. 20,000",0,599,Light Years Apart,0.0,0.0,0.0
1363170,Lareissa Everbright,RPG,[],"0 .. 20,000",0,0,,,,
1216720,Human Delusion,RPG,[],"0 .. 20,000",0,199,,,,
1078560,Turok: Escape from Lost Valley,RPG,[],"0 .. 20,000",0,0,Turok: Escape from Lost Valley,4.5,0.0,0.0
711330,Trial of the Demon Hunter,RPG,[],"0 .. 20,000",0,299,,,,
711350,Captive of Fortune,RPG,[],"0 .. 20,000",0,499,,,,
1087970,Nevrosa: Spider Song,RPG,[],"0 .. 20,000",0,199,,,,
802930,The Rainsdowne Players,RPG,[],"0 .. 20,000",0,0,The Rainsdowne Players,0.0,11.66,0.0
335770,Tkl Online,RPG,[],"0 .. 20,000",0,799,Tkl Online,0.0,0.0,0.0
743000,Progeny VR,RPG,[],"0 .. 20,000",0,0,Progeny VR,0.0,0.0,0.0
1116660,Neon Tide,RPG,[],"0 .. 20,000",0,0,,,,
763320,Advanced Mechanized Spacecraft,RPG,[],"0 .. 20,000",0,1299,Advanced Mechanized Spacecraft,0.0,0.0,0.0
1037600,Lord Democrat Strikes Out!,RPG,[],"0 .. 20,000",0,0,,,,
1311210,Virus Madness - Dungeons of your Body,RPG,[],"0 .. 20,000",0,99,,,,
793180,魔王村长和杂货店-Hero Village Simulator,RPG,[],"0 .. 20,000",0,299,,,,
688750,MineDrill Redux,RPG,[],"0 .. 20,000",0,299,,,,
819870,7 Days in Dream 光尘,RPG,[],"0 .. 20,000",0,89,,,,
438240,Corpo Tale,RPG,[],"0 .. 20,000",0,499,Corpo Tale,0.0,0.0,0.0
596740,Origin Space,RPG,[],"0 .. 20,000",0,99,,,,
1085930,Light Tracer 2 ~The Two Worlds~,RPG,[],"0 .. 20,000",0,1999,,,,
558410,Cannonfire Concerto,RPG,[],"0 .. 20,000",0,599,Cannonfire Concerto,4.14,0.0,0.0
532090,Dawn's Light 2,RPG,[],"0 .. 20,000",0,0,Dawn's Light 2,0.0,0.0,0.0
964460,VR Rome,RPG,[],"0 .. 20,000",0,999,Syndrome VR,0.0,0.0,0.0
268970,You Are Not The Hero,RPG,[],"0 .. 20,000",0,1499,You Are Not The Hero,0.0,0.0,0.0
383940,Steam Marines 2,RPG,[],"0 .. 20,000",0,2499,Steam Marines 2,0.0,0.0,0.0
908000,Stories In Stone,RPG,[],"0 .. 20,000",0,499,Stories In Stone,0.0,0.0,0.0
955380,Death Collector,RPG,[],"0 .. 20,000",0,699,Death Collector,0.0,0.0,0.0
394010,The Contact,RPG,[],"0 .. 20,000",0,299,Fire Hawk: Thexder - The Second Contact,0.0,0.0,0.0
1566090,Malice & Greed,RPG,[],"0 .. 20,000",0,1499,Malice & Greed,0.0,0.0,0.0
841210,WW Fantasy,RPG,[],"0 .. 20,000",0,299,,,,
615150,Twist of Destiny,RPG,[],"0 .. 20,000",0,299,Twist of Destiny,0.0,0.0,0.0
1262960,Fury Unleashed: Prologue,RPG,[],"0 .. 20,000",0,0,,,,
341270,Samphi,RPG,[],"0 .. 20,000",0,499,Samphi,0.0,0.0,0.37
1926470,Hanna Must Run,RPG,[],"0 .. 20,000",0,999,,,,
785430,Space Farm,RPG,[],"0 .. 20,000",0,99,Space Farmers,3.19,3.5,6.58
739820,Wraithmind,RPG,[],"0 .. 20,000",0,499,Wraithmind,0.0,0.0,0.0
922920,Knights of Tartarus,RPG,[],"0 .. 20,000",0,999,Knights of Tartarus,0.0,0.0,40.25
675640,The Lonely Gorilla,RPG,[],"0 .. 20,000",0,199,,,,
1245670,Blackstone Academy for the Magical Arts,RPG,[],"0 .. 20,000",0,599,Blackstone Academy for the Magical Arts,3.62,0.0,0.0
503140,Dungeon Punks,RPG,[],"0 .. 20,000",0,1499,Dungeon Punks,7.0,9.11,18.38
1851690,Blood Bay: Card History,RPG,[],"0 .. 20,000",0,599,,,,
965410,Desolate City: The Bloody Dawn Enhanced Edition,RPG,[],"0 .. 20,000",0,599,,,,
913120,Cat Inside,RPG,[],"0 .. 20,000",0,199,,,,
2106530,PUTIN IN JAIL,RPG,[],"0 .. 20,000",0,199,,,,
1014470,Fates 8 Stories (F8S),RPG,[],"0 .. 20,000",0,799,,,,
694070,BadLands RoadTrip,RPG,[],"0 .. 20,000",0,699,,,,
1870210,amazin' George 2 Digital Deluxe,RPG,[],"0 .. 20,000",0,159,,,,
2052200,Mea`s saifu collection party,RPG,[],"0 .. 20,000",0,150,,,,
699470,Brindilyl Legends: The Story of Landon,RPG,[],"0 .. 20,000",0,999,,,,
1062260,末法仙路,RPG,[],"0 .. 20,000",0,699,,,,
893870,Trials of Ascension: Exile,RPG,[],"0 .. 20,000",0,999,,,,
1516680,De'Vine: Heavenly Acres,RPG,[],"0 .. 20,000",0,674,,,,
1604210,Grid Slayer,RPG,[],"0 .. 20,000",0,959,Grid Slayer,0.0,0.0,0.0
1490310,Gladiators IDLE,RPG,[],"0 .. 20,000",0,89,,,,
865390,Infinite World: Randomize everything,RPG,[],"0 .. 20,000",0,99,,,,
394840,Mars Colony: Frontier,RPG,[],"0 .. 20,000",0,499,Mars Colony: Frontier,0.0,0.0,0.0
1385260,If It Please the Court,RPG,[],"0 .. 20,000",0,699,If It Please the Court,6.7,0.0,0.0
2303570,Crazy Clown,RPG,[],"0 .. 20,000",0,3999,,,,
1691290,Little adventure 2,RPG,[],"0 .. 20,000",0,1099,Little Big Adventure 2,14.38,16.78,17.26
657180,The Adliberum Engine (ADLENGINE),RPG,[],"0 .. 20,000",0,0,,,,
1482450,Rosy Manga,RPG,[],"0 .. 20,000",0,55,,,,
1732310,Her Jentle Hi-ness,RPG,[],"0 .. 20,000",0,1499,,,,
849920,Dungeon Quest,RPG,[],"0 .. 20,000",0,0,Dungeon Quest,0.0,0.0,0.0
625580,The Cleansing - Versus,RPG,[],"0 .. 20,000",0,0,,,,
2210750,VR Dinosaur Hunter,RPG,[],"0 .. 20,000",0,399,,,,
722600,The Last Monster Master,RPG,[],"0 .. 20,000",0,699,,,,
827950,Inzo,RPG,[],"0 .. 20,000",0,99,inZOI,10.67,36.92,0.0
1243320,War for Magincia,RPG,[],"0 .. 20,000",0,599,War for Magincia,0.0,0.0,0.0
1024690,Chaos Village,RPG,[],"0 .. 20,000",0,49,,,,
2462310,LOOPER★LOOPER,RPG,[],"0 .. 20,000",0,499,,,,
2187640,Hero Z TPS,RPG,[],"0 .. 20,000",0,999,,,,
1886960,I HUMAN MACHINE,RPG,[],"0 .. 20,000",0,299,Human Resource Machine,4.42,8.12,10.04
1866670,赋灵牌,RPG,[],"0 .. 20,000",0,799,,,,
1180370,Wienne,RPG,[],"0 .. 20,000",0,0,Wienne,0.76,0.0,1.17
982040,"Don't Die, Minerva!",RPG,[],"0 .. 20,000",0,1299,"Don't Die, Minerva!",7.7,0.0,13.5
1194560,单身狗的最后机会,RPG,[],"0 .. 20,000",0,99,,,,
1177100,末法时代,RPG,[],"0 .. 20,000",0,199,,,,
645750,Rule with an Iron Fish - A Pirate Fishing Adventure,RPG,[],"0 .. 20,000",0,999,,,,
2212390,AOI,RPG,[],"0 .. 20,000",0,499,,,,
2010700,Hunter Survivors,RPG,[],"0 .. 20,000",0,59,,,,
1016630,Drag Star!,RPG,[],"0 .. 20,000",0,499,Drag Star!,0.0,0.0,0.0
1431220,"10mg: SLASHER, Interrupted",RPG,[],"0 .. 20,000",0,199,"10mg: SLASHER, Interrupted",0.11,0.22,0.28
262370,A.N.N.E,RPG,[],"0 .. 20,000",0,1499,A.N.N.E,0.0,0.0,0.0
370120,Pirate Code,RPG,[],"0 .. 20,000",0,1499,Pirate Code,30.0,40.0,50.0
1199790,The Shadow Society,RPG,[],"0 .. 20,000",0,899,The Shadow Society,0.0,0.0,0.0
757080,Broadway: 1849,RPG,[],"0 .. 20,000",0,499,,,,
670400,Malatzshia,RPG,[],"0 .. 20,000",0,0,Malatzshia,0.0,0.0,0.0
2274800,Agent Roy - Zombie Hunt,RPG,[],"0 .. 20,000",0,999,Agent Roy - Zombie Hunt,0.0,0.0,0.0
1921340,Fallen Legion Revenants,RPG,[],"0 .. 20,000",0,3999,Fallen Legion Revenants,0.0,0.0,0.0
2279870,Project Nosferatu,RPG,[],"0 .. 20,000",0,1499,,,,
1400940,Revolution Diabolique,RPG,[],"0 .. 20,000",0,899,Revolution Diabolique,0.0,0.0,0.0
538700,TURGUL: RAPID FIGHTING,RPG,[],"0 .. 20,000",0,99,,,,
625000,Knightfall,RPG,[],"0 .. 20,000",0,0,Knightfall,0.0,0.0,0.0
495200,DATH,RPG,[],"0 .. 20,000",0,599,Planet Zoldath,1.24,1.42,2.04
1426560,The Ghost Soprano,RPG,[],"0 .. 20,000",0,999,,,,
2578830,VRogue,RPG,[],"0 .. 20,000",0,999,,,,
3041930,Uprising: Kingdom Come,RPG,[],"0 .. 20,000",0,1999,,,,
2558660,Brave Trial,RPG,[],"0 .. 20,000",0,258,,,,
2246390,Void: Edge of Existence,RPG,[],"0 .. 20,000",0,599,,,,
2472240,职场上升记,RPG,[],"0 .. 20,000",0,499,,,,
1902730,The Pathema 疫途,RPG,[],"0 .. 20,000",0,199,,,,
2642720,GOT HIGH,RPG,[],"0 .. 20,000",0,299,,,,
1142200,Nightmare Cave,RPG,[],"0 .. 20,000",0,499,,,,
2993440,Arbor,RPG,[],"0 .. 20,000",0,399,Arboria,17.63,45.91,0.0
1048320,都市恐怖故事,RPG,[],"0 .. 20,000",0,0,,,,
1385660,Video Game Library Simulator,RPG,[],"0 .. 20,000",0,99,,,,
1069290,Elpida: Crônicas de uma guerreira,RPG,[],"0 .. 20,000",0,99,,,,
1111410,Think_,RPG,[],"0 .. 20,000",0,199,Collateral Thinking,0.0,0.0,0.0
1063160,The Legends of Class one 嗨哥一班大冒险,RPG,[],"0 .. 20,000",0,99,,,,
2308340,HERO OF GIANTS: DINOSAURS STRIKE VR,RPG,[],"0 .. 20,000",0,87,,,,
1621210,Nemithia,RPG,[],"0 .. 20,000",0,199,,,,
1522900,Pizza Shop Manager,RPG,[],"0 .. 20,000",0,999,,,,
2250830,VR Dinosaur Gladiators,RPG,[],"0 .. 20,000",0,299,,,,
3102270,Deva's Neverland - SideStory,RPG,[],"0 .. 20,000",0,399,,,,
2723170,Crazy Monster,RPG,[],"0 .. 20,000",0,399,,,,
2741000,MP / Maya Prophecy,RPG,[],"0 .. 20,000",0,699,,,,
1028830,Destiny Hunter,RPG,[],"0 .. 20,000",0,199,,,,
1299010,Overseer,RPG,[],"0 .. 20,000",0,599,Tex Murphy: Overseer,9.55,13.63,17.97
2855700,Forest Showdown：Cat Hero Battle,RPG,[],"0 .. 20,000",0,399,,,,
2951940,Annuit Coeptis,RPG,[],"0 .. 20,000",0,999,,,,
1581190,Toilet Paper War,RPG,[],"0 .. 20,000",0,0,,,,
2205650,VR Hourse Racing Sweetie,RPG,[],"0 .. 20,000",0,299,,,,
1505500,Fluffy Gore,RPG,[],"0 .. 20,000",0,199,,,,
1310770,Valiantia,RPG,[],"0 .. 20,000",0,299,,,,
2111590,Terminal Breach,RPG,[],"0 .. 20,000",0,499,,,,
2846050,The Last Hospital,RPG,[],"0 .. 20,000",0,1699,,,,
2061850,Aria and the Crystal Kingdom,RPG,[],"0 .. 20,000",0,599,,,,
1588590,Akyrikon VR,RPG,[],"0 .. 20,000",0,599,,,,
627570,VentureVerse: Legend of Ulora,RPG,[],"0 .. 20,000",0,1299,,,,
863150,Caverns: Lost Sky,RPG,[],"0 .. 20,000",0,1999,,,,
765460,Atoms,RPG,[],"0 .. 20,000",0,2999,,,,
601250,Micronomicon: Heroes,RPG,[],"0 .. 20,000",0,199,,,,
2186490,Refuge,RPG,[],"0 .. 20,000",0,499,Kamaeru: A Frog Refuge,5.01,8.58,14.09
1316460,Bounty,RPG,[],"0 .. 20,000",0,299,Bounty Train,18.6,20.22,44.94
552310,Anguished,RPG,[],"0 .. 20,000",0,99,Anguished,0.0,0.0,0.0
842510,Survival Maze,RPG,[],"0 .. 20,000",0,399,,,,
960550,Distress: A Choice-Driven Sci-Fi Adventure,RPG,[],"0 .. 20,000",0,599,,,,
2498170,Medieval Thief VR,RPG,[],"0 .. 20,000",0,99,,,,
991680,炎之陨落 The Fallen of The Blaze Empire,RPG,[],"0 .. 20,000",0,299,,,,
2789710,DeMiriam Magic: Blueprint of Miracle,RPG,[],"0 .. 20,000",0,599,,,,
2694230,Shinobi Saga,RPG,[],"0 .. 20,000",0,599,,,,
1756710,Mistral,RPG,[],"0 .. 20,000",0,1199,,,,
2409670,Bounty Hunting Time,RPG,[],"0 .. 20,000",0,499,,,,
2375870,The Revolt Fire Rising,RPG,[],"0 .. 20,000",0,199,,,,
717380,Yerah,RPG,[],"0 .. 20,000",0,399,,,,
890740,A Gentlemanly Adventure,RPG,[],"0 .. 20,000",0,299,,,,
2948240,∞,RPG,[],"0 .. 20,000",0,99,,,,
1865160,Safe and Sound - Indie Game,RPG,[],"0 .. 20,000",0,0,,,,
1002670,SOF - RAIDERS,RPG,[],"0 .. 20,000",0,499,,,,
626020,Shadows in the Darkness,RPG,[],"0 .. 20,000",0,499,,,,
514400,Legends of Time,RPG,[],"0 .. 20,000",0,499,Legends of Savvarah: Time of Pariah,0.0,0.0,0.0
2266790,键盘侠Keyboardmen,RPG,[],"0 .. 20,000",0,199,,,,
931540,RevelationTrestan-尸忆岛,RPG,[],"0 .. 20,000",0,2499,,,,
911100,Memetown USA,RPG,[],"0 .. 20,000",0,420,Memetown USA,0.0,0.0,0.0
411520,State of Extinction,RPG,[],"0 .. 20,000",0,999,State of Extinction,0.0,0.0,0.0
1147640,Summer Knights,RPG,[],"0 .. 20,000",0,499,,,,
818360,Wildbus,RPG,[],"0 .. 20,000",0,999,Wildbus,0.0,0.0,0.0
1128010,Zoological Era II,RPG,[],"0 .. 20,000",0,1499,,,,
527950,Divergence: Year Zero,RPG,[],"0 .. 20,000",0,1999,,,,
2732080,SEEKBOSS,RPG,[],"0 .. 20,000",0,199,,,,
948330,Werewolf Hunter X,RPG,[],"0 .. 20,000",0,199,,,,
1791650,深渊公主 Release The Bride,RPG,[],"0 .. 20,000",0,1499,,,,
1033090,Age of Darkness: Die Suche nach Relict,RPG,[],"0 .. 20,000",0,299,,,,
2732620,Eternal gem,RPG,[],"0 .. 20,000",0,599,,,,
1079480,BeiJing Courier Simulator,RPG,[],"0 .. 20,000",0,499,,,,
662500,Vault Resort,RPG,[],"0 .. 20,000",0,599,,,,
611970,TimeToDie,RPG,[],"0 .. 20,000",0,1999,,,,
883810,Nocturne of Steel,RPG,[],"0 .. 20,000",0,99,,,,
939740,Qian-Shan Village / 殭屍山莊,RPG,[],"0 .. 20,000",0,1899,,,,
1049840,Haramatia,RPG,[],"0 .. 20,000",0,499,,,,
1618090,Lingering Legacy,RPG,[],"0 .. 20,000",0,999,,,,
638830,VR Scape,RPG,[],"0 .. 20,000",0,1499,Dungeon Escape VR,0.49,0.0,0.72
2583550,死亡禁地   The Dead Zone,RPG,[],"0 .. 20,000",0,299,,,,
971530,VoidGate,RPG,[],"0 .. 20,000",0,399,,,,
2024890,"Reincarnated in a stone in a different world, I want to protect the girl, so I will be strong",RPG,[],"0 .. 20,000",0,1499,,,,
1330610,The Last Farm,RPG,[],"0 .. 20,000",0,0,,,,
955030,Metamorph,RPG,[],"0 .. 20,000",0,1099,MetaMorph,0.0,3.0,0.0
910530,The Eerie Inn VR,RPG,[],"0 .. 20,000",0,499,,,,
699570,The Legendary Player - Make Your Reputation - OPEN BETA,RPG,[],"0 .. 20,000",0,199,,,,
1607000,Half Wing,RPG,[],"0 .. 20,000",0,299,,,,
1212640,A Lanterns Glow,RPG,[],"0 .. 20,000",0,999,,,,
1221730,Anti-Science Brigade,RPG,[],"0 .. 20,000",0,499,,,,
871150,Noble Crusade,RPG,[],"0 .. 20,000",0,499,,,,
946570,The Tale of Treasonous Tom: Part 1,RPG,[],"0 .. 20,000",0,999,,,,
822840,METAL,RPG,[],"0 .. 20,000",0,799,Metal Slug 3,1.45,2.83,4.45
916010,Beating A Dead Horse With A One-Trick Pony,RPG,[],"0 .. 20,000",0,699,,,,
1528290,Across the demon realm,RPG,[],"0 .. 20,000",0,1799,,,,
2059330,MidnightKing,RPG,[],"0 .. 20,000",0,99,,,,
1117600,Day of vaccination,RPG,[],"0 .. 20,000",0,1099,,,,
1541400,Cutthroat Cove,RPG,[],"0 .. 20,000",0,1099,Cutthroats: Battle for Black Powder Cove,0.0,0.0,0.0
762380,World Apart,RPG,[],"0 .. 20,000",0,99,Endzone - A World Apart,21.36,47.43,79.88
868370,Lost Tales - The Castle Escape,RPG,[],"0 .. 20,000",0,499,,,,
1380320,City 13,RPG,[],"0 .. 20,000",0,99,,,,
2313940,Anjos do Duelo,RPG,[],"0 .. 20,000",0,99,,,,
874250,Hum Drum Experiences,RPG,[],"0 .. 20,000",0,199,,,,
1507080,弗洛伊斯(FREUS),RPG,[],"0 .. 20,000",0,499,,,,
663160,Pocket Universe : Create Your Community,RPG,[],"0 .. 20,000",0,1999,,,,
1768030,This & Cats,RPG,[],"0 .. 20,000",0,999,,,,
911010,Farplane Relic,RPG,[],"0 .. 20,000",0,999,,,,
896510,Norpon,RPG,[],"0 .. 20,000",0,0,,,,
1030410,Cryptrunner,RPG,[],"0 .. 20,000",0,0,,,,
972920,Rebirth,RPG,[],"0 .. 20,000",0,0,Amnesia: Rebirth,8.71,10.68,14.68
789010,Wanderfog,RPG,[],"0 .. 20,000",0,499,,,,
862490,Fantasy Raiders,RPG,[],"0 .. 20,000",0,1499,,,,
696510,Hero of Light VR: Episode 1,RPG,[],"0 .. 20,000",0,0,,,,
941320,Mariner Accident,RPG,[],"0 .. 20,000",0,99,,,,
29540,Guild Wars Game of the Year Edition,RPG,[],"0 .. 20,000",0,1999,,,,
2276580,Beef Jerky,RPG,[],"0 .. 20,000",0,0,,,,
1268700,Tuneria,RPG,[],"0 .. 20,000",0,599,,,,
505020,Neon Exile,RPG,[],"0 .. 20,000",0,0,,,,
